ID	IDX	DOCULECT	DOCULECTID	CONCEPT	CONCEPT_FROM_PROTO	CONCEPT_ADDED	VALUE	VALUE_UNCERTAIN	TOKENS	NOTE	PROTOFORM	PROTOCONCEPT	ENTRY_IN_SOURCE
218	§12	ShipiboKonibo	SK	grande	1		ʔɨwa		ʔ ɨ w a		*ʔɨwa	grande	SK ʔɨwa
219	§12	Kapanawa	Kp	grande	1		aʔwan		a ʔ w a n		*ʔɨwa	grande	Kp aʔwan, iʔwan, ʔwan ‘gigantesco, enorme;;  tremendo’ (LOOS; LOOS;; 1998), -wan
220	§12	Kapanawa	Kp	grande	1		iʔwan		i ʔ w a n		*ʔɨwa	grande	Kp aʔwan, iʔwan, ʔwan ‘gigantesco, enorme;;  tremendo’ (LOOS; LOOS;; 1998), -wan
221	§12	Kapanawa	Kp	gigantesco			ʔwan		ʔ w a n		*ʔɨwa	grande	Kp aʔwan, iʔwan, ʔwan ‘gigantesco, enorme;;  tremendo’ (LOOS; LOOS;; 1998), -wan
222	§12	Kapanawa	Kp	gigantesco			enorme,  tremendo’ 		enorme,  tremendo’ 	LOOS; LOOS, 1998	*ʔɨwa	grande	Kp aʔwan, iʔwan, ʔwan ‘gigantesco, enorme;;  tremendo’ (LOOS; LOOS;; 1998), -wan
223	§12	Kapanawa	Kp	grande	1		-wan		w a n		*ʔɨwa	grande	Kp aʔwan, iʔwan, ʔwan ‘gigantesco, enorme;;  tremendo’ (LOOS; LOOS;; 1998), -wan
224	§12	Marúbo	Mar	jacaré grande			kapɨtɨ-wã		k a p ɨ t ɨ w ã	 (CESARINO, 2008)	*ʔɨwa	grande	Mar kapɨtɨ-wã ‘jacaré grande’ (CESARINO;; 2008), ʃawɨ ‘jaboti’, ʃawɨwɐ᷈ ‘tartaruga’ (COSTA;; 1992)
225	§12	Marúbo	Mar	jaboti			ʃawɨ		ʃ a w ɨ		*ʔɨwa	grande	Mar kapɨtɨ-wã ‘jacaré grande’ (CESARINO;; 2008), ʃawɨ ‘jaboti’, ʃawɨwɐ᷈ ‘tartaruga’ (COSTA;; 1992)
226	§12	Marúbo	Mar	tartaruga			ʃawɨwɐ᷈		ʃ a w ɨ w ɐ᷈	 (COSTA, 1992)	*ʔɨwa	grande	Mar kapɨtɨ-wã ‘jacaré grande’ (CESARINO;; 2008), ʃawɨ ‘jaboti’, ʃawɨwɐ᷈ ‘tartaruga’ (COSTA;; 1992)
227	§12	Chákobo	Ch	grande			haʔɨwa		h a ʔ ɨ w a		*ʔɨwa	grande	Ch haʔɨwa ‘grande’
229	§12	Yamináwa	Yam	grande			ɨɸa-pa ɨɸa-panã		ɨɸa-pa ɨɸa-panã	 (FAUST; LOOS, 2002)	*ʔɨwa	grande	Yam ɨɸa-pa ɨɸa-panã ‘grande’ (FAUST; LOOS;; 2002)
230	§12	Chanináwa	Chan	grande			ɨwapa		ɨ w a p a		*ʔɨwa	grande	Chan ɨwapa ‘grande’
231	§12	Sharanáwa	Shar	grande			ɨwapa		ɨ w a p a		*ʔɨwa	grande	Shar ɨwapa ‘grande’
232	§12	Shanenáwa	Shan	grande			ɨwa-pa		ɨ w a p a		*ʔɨwa	grande	Shan ɨwa-pa ‘grande’
234	§12	Poyanáwa	Poy	velho			iwa		i w a		*ʔɨwa	grande	Poy iwa ‘velho’
235	§12	Amawáka	A	grande	1		-ʔa		ʔ a		*ʔɨwa	grande	A -ʔa
236	§12	Kaxinawá	Kn	grande			-wa		w a		*ʔɨwa	grande	Kn -wa ‘grande’, ɨwa ‘crecido’, ɨwa-pa ‘grande’
237	§12	Kaxinawá	Kn	crecido			ɨwa		ɨ w a		*ʔɨwa	grande	Kn -wa ‘grande’, ɨwa ‘crecido’, ɨwa-pa ‘grande’
238	§12	Kaxinawá	Kn	grande			ɨwa-pa		ɨ w a p a		*ʔɨwa	grande	Kn -wa ‘grande’, ɨwa ‘crecido’, ɨwa-pa ‘grande’
239	§12	Marináwa	M	grande			ɨwápá		ɨ w á p á		*ʔɨwa	grande	M ɨwápá ‘grande, importante, excessivo;;  enorme’
240	§12	Marináwa	M	grande	1		importante		i m p o r t a n t e		*ʔɨwa	grande	M ɨwápá ‘grande, importante, excessivo;;  enorme’
241	§12	Marináwa	M	grande	1		excessivo,  enorme’		excessivo,  enorme’		*ʔɨwa	grande	M ɨwápá ‘grande, importante, excessivo;;  enorme’
242	§12	Yawanawá	Yaw	grande			iua-pa		iua p a		*ʔɨwa	grande	Yaw iua-pa ‘grande
243	§12	Korúbo	Ko	muito			iwa		i w a		*ʔɨwa	grande	Ko iwa ‘muito’
246	§13	Kakataibo	Ksh	piojo			ʔia		ʔ ia		*ʔia	piolho	Ksh ʔia ‘piojo’
247	§13	ShipiboKonibo	SK	piojo			ʔia		ʔ ia		*ʔia	piolho	SK ʔia ‘piojo’
248	§13	Kapanawa	Kp	pulga			ʔia		ʔ ia		*ʔia	piolho	Kp ʔia ‘pulga’
249	§13	Marúbo	Mar	piolho			ˈia		ˈia	 (COSTA, 1992)	*ʔia	piolho	Mar ˈia ‘piolho’ (COSTA;; 1992)
250	§13	Chákobo	Ch	piojo			ʔia		ʔ ia		*ʔia	piolho	Ch ʔia ‘piojo’
251	§13	Kaxararí	Kax	piojo			iˈya 		iˈya 	LANES, 2005; COUTO, 2005	*ʔia	piolho	Kax iˈya (LANES;; 2005; COUTO;; 2005)
253	§13	Chanináwa	Chan	piolho	1		ia		ia		*ʔia	piolho	Chan ia
254	§13	Sharanáwa	Shar	piolho	1		ia		ia		*ʔia	piolho	Shar ia
255	§13	Shanenáwa	Shan	piolho	1		ia		ia		*ʔia	piolho	Shan ia
256	§13	Katukina	Kat	piolho	1		ia		ia		*ʔia	piolho	Kat ia
257	§13	Poyanáwa	Poy	piolho	1		ia		ia		*ʔia	piolho	Poy ia
258	§13	Amawáka	A	piolho			ʔíya 		ʔíya 	HYDE, 1980	*ʔia	piolho	A ʔíya (HYDE;; 1980), iyá I ‘piojo’
259	§13	Amawáka	A	piojo			iyá I		iyá I		*ʔia	piolho	A ʔíya (HYDE;; 1980), iyá I ‘piojo’
260	§13	Kaxinawá	Kn	piojo,  pulga			ia		ia		*ʔia	piolho	Kn ia ‘piojo;;  pulga’
261	§13	Marináwa	M	piojo,  pulga			ia		ia		*ʔia	piolho	M ia ‘piojo;;  pulga’
262	§13	Yawanawá	Yaw	piolho	1		ia		ia		*ʔia	piolho	Yaw ia
264	§13	Matís	Mt	piolho			tʃa		t ʃ a		*ʔia	piolho	Mt tʃa ‘piolho’
266	§14	Kakataibo	Ksh	lago	1		ʔiã́		ʔ iã́		*ʔian	lago	Ksh ʔiã́
267	§14	ShipiboKonibo	SK	lago	1		ʔiã́		ʔ iã́		*ʔian	lago	SK ʔiã́
268	§14	Kapanawa	Kp	lago	1		ʔián		ʔ iá n		*ʔian	lago	Kp ʔián
269	§14	Marúbo	Mar	lago			iˈan [ˈi᷈ˈɐ᷈] 		iˈan [ˈi᷈ˈɐ᷈] 	COSTA, 1992	*ʔian	lago	Mar iˈan [ˈi᷈ˈɐ᷈] (COSTA;; 1992), iã (CESARINO;; 2008)
270	§14	Marúbo	Mar	lago			iã 		iã 	CESARINO, 2008	*ʔian	lago	Mar iˈan [ˈi᷈ˈɐ᷈] (COSTA;; 1992), iã (CESARINO;; 2008)
271	§14	Chákobo	Ch	lago	1		ʔiánɨ		ʔ iá n ɨ		*ʔian	lago	Ch ʔiánɨ, iá (ZINGG;; 1998) ‘lago’
272	§14	Chákobo	Ch	lago			iá (ZINGG, 1998)		iá (ZINGG, 1998)		*ʔian	lago	Ch ʔiánɨ, iá (ZINGG;; 1998) ‘lago’
273	§14	Kaxararí	Kax	lago			ianɨ [iaˈnɨ] 		ianɨ [iaˈnɨ] 	VALENZUELA; OLIVEIRA, 2012	*ʔian	lago	Kax ianɨ [iaˈnɨ] (VALENZUELA; OLIVEIRA;; 2012)
274	§14	Yamináwa	Yam	lago	1		iã		iã		*ʔian	lago	Yam iã, iamã
275	§14	Yamináwa	Yam	lago	1		iamã		ia m ã		*ʔian	lago	Yam iã, iamã
277	§14	Sharanáwa	Shar	lago	1		ian		ia n		*ʔian	lago	Shar ian
278	§14	Shanenáwa	Shan	lago	1		yan		ya n		*ʔian	lago	Shan yan
279	§14	Katukina	Kat	lago	1		ian		ia n		*ʔian	lago	Kat ian
281	§14	Kaxinawá	Kn	lago	1		i᷈ã		i᷈ã		*ʔian	lago	Kn i᷈ã
282	§14	Marináwa	M	lago	1		i᷈ã		i᷈ã		*ʔian	lago	M i᷈ã
284	§14	Yawanawá	Yaw	lago	1		ian		ia n		*ʔian	lago	Yaw ian
285	§14	Korúbo	Ko	lago	1		tʃan		t ʃ a n		*ʔian	lago	Ko tʃan
286	§14	Matís	Mt	lago	1		tʃan		t ʃ a n		*ʔian	lago	Mt tʃan
287	§14	Mayorúna	My	lago	1		tʃiˈna		t ʃ i ˈn a		*ʔian	lago	My tʃiˈna
288	§15	Kakataibo	Ksh	dono	1		ʔiβo		ʔ i β o		*ʔiʔβo	dono	Ksh ʔiβo
289	§15	ShipiboKonibo	SK	dono	1		ʔiβo		ʔ i β o		*ʔiʔβo	dono	SK ʔiβo
290	§15	Kapanawa	Kp	dono	1		ʔiʔβo		ʔ i ʔ β o		*ʔiʔβo	dono	Kp ʔiʔβo
291	§15	Marúbo	Mar	dono			iβo 		iβo 	CESARINO, 2008	*ʔiʔβo	dono	Mar iβo (CESARINO;; 2008)
292	§15	Chákobo	Ch	dueño			ʔiβo		ʔ i β o		*ʔiʔβo	dono	Ch ʔiβo ‘dueño’
296	§15	Sharanáwa	Shar	dono	1		iɸo		i ɸ o		*ʔiʔβo	dono	Shar iɸo
299	§15	Poyanáwa	Poy	dono	1		ihu		i h u		*ʔiʔβo	dono	Poy ihu
300	§15	Amawáka	A	dono			ʔíwo 		ʔíwo 	HYDE, 1980	*ʔiʔβo	dono	A ʔíwo (HYDE;; 1980), iwó I
301	§15	Amawáka	A	dono	1		iwó I		iwó I		*ʔiʔβo	dono	A ʔíwo (HYDE;; 1980), iwó I
302	§15	Kaxinawá	Kn	dono	1		ibu		i b u		*ʔiʔβo	dono	Kn ibu
303	§15	Marináwa	M	dono	1		iɸo		i ɸ o		*ʔiʔβo	dono	M iɸo
304	§15	Yawanawá	Yaw	dono	1		ihu		i h u		*ʔiʔβo	dono	Yaw ihu
305	§15	Korúbo	Ko	dono	1		ikβo [iʔˈβo]		ikβo [iʔˈβo]		*ʔiʔβo	dono	Ko ikβo [iʔˈβo]
306	§15	Matís	Mt	dono	1		ikbo		i k b o		*ʔiʔβo	dono	Mt ikbo
307	§15	Mayorúna	My	dono	1		ikbo [ikˈbo]		ikbo [ikˈbo]		*ʔiʔβo	dono	My ikbo [ikˈbo]
308	§16	Kakataibo	Ksh	esp. de pásaro	1		ʔisá		ʔ i s á		*ʔiʔtsak	esp. de pásaro	Ksh ʔisá
309	§16	ShipiboKonibo	SK	esp. de pásaro	1		ʔisá		ʔ i s á		*ʔiʔtsak	esp. de pásaro	SK ʔisá
310	§16	Kapanawa	Kp	esp. de pásaro	1		ʔiʔsá		ʔ i ʔ s á		*ʔiʔtsak	esp. de pásaro	Kp ʔiʔsá
312	§16	Chákobo	Ch	esp. de pásaro	1		ʔisaka		ʔ i s a k a		*ʔiʔtsak	esp. de pásaro	Ch ʔisaka, ʔisa [ˈisa] ‘el pájaro’ (ZINGG;; 1998)
313	§16	Chákobo	Ch	el pájaro			ʔisa [ˈisa]		ʔisa [ˈisa]	 (ZINGG, 1998)	*ʔiʔtsak	esp. de pásaro	Ch ʔisaka, ʔisa [ˈisa] ‘el pájaro’ (ZINGG;; 1998)
314	§16	Kaxararí	Kax	mutum			isaˈka		i s a ˈk a		*ʔiʔtsak	esp. de pásaro	Kax isaˈka ‘mutum’
321	§16	Amawáka	A	esp. de pásaro	1		ʔítsaa		ʔ í t s aa		*ʔiʔtsak	esp. de pásaro	A ʔítsaa, ʔítsakɨn ‘pájaro’ (HYDE;; 1980), isaa I
322	§16	Amawáka	A	pájaro			ʔítsakɨn		ʔ í t s a k ɨ n	 (HYDE, 1980)	*ʔiʔtsak	esp. de pásaro	A ʔítsaa, ʔítsakɨn ‘pájaro’ (HYDE;; 1980), isaa I
323	§16	Amawáka	A	esp. de pásaro	1		isaa I		isaa I		*ʔiʔtsak	esp. de pásaro	A ʔítsaa, ʔítsakɨn ‘pájaro’ (HYDE;; 1980), isaa I
324	§16	Kaxinawá	Kn	esp. de pásaro	1		isa		i s a		*ʔiʔtsak	esp. de pásaro	Kn isa
329	§16	Mayorúna	My	pájaro que vive alto			wistsak		w i s t s a k		*ʔiʔtsak	esp. de pásaro	My wistsak ‘pájaro que vive alto’
330	§17	Kakataibo	Ksh	quente,  calor	1		ʔitsís		ʔ i t s í s		*ʔitsis	quente;;  calor	Ksh ʔitsís, ɨtsɨs (SHELL;; 1987)
331	§17	Kakataibo	Ksh	quente,  calor			ɨtsɨs 		ɨtsɨs 	SHELL, 1987	*ʔitsis	quente;;  calor	Ksh ʔitsís, ɨtsɨs (SHELL;; 1987)
335	§17	Chákobo	Ch	quente,  calor	1		ʔitsisa		ʔ i t s i s a		*ʔitsis	quente;;  calor	Ch ʔitsisa, ʔitsis- (ZINGG;; 1998) ‘caliente’
336	§17	Chákobo	Ch	caliente			ʔitsis- (ZINGG, 1998)		ʔitsis- (ZINGG, 1998)		*ʔitsis	quente;;  calor	Ch ʔitsisa, ʔitsis- (ZINGG;; 1998) ‘caliente’
337	§17	Kaxararí	Kax	caliente			itsiˈsi 		itsiˈsi 	LANES, 2005	*ʔitsis	quente;;  calor	Kax itsiˈsi (LANES;; 2005)
340	§17	Sharanáwa	Shar	tener calor			tʃiʃnai		t ʃ i ʃ n ai		*ʔitsis	quente;;  calor	Shar tʃiʃnai ‘tener calor’
344	§17	Amawáka	A	quente,  calor	1		ʔítsis		ʔ í t s i s		*ʔitsis	quente;;  calor	A ʔítsis, ʔitsisín (HYDE;; 1980), itsis I
345	§17	Amawáka	A	quente,  calor			ʔitsisín 		ʔitsisín 	HYDE, 1980	*ʔitsis	quente;;  calor	A ʔítsis, ʔitsisín (HYDE;; 1980), itsis I
346	§17	Amawáka	A	quente,  calor	1		itsis I		itsis I		*ʔitsis	quente;;  calor	A ʔítsis, ʔitsisín (HYDE;; 1980), itsis I
351	§17	Matís	Mt	quente,  calor	1		itʃis-		i t ʃ i s		*ʔitsis	quente;;  calor	Mt itʃis-
352	§17	Mayorúna	My	caluroso y húmedo (el tiempo),  calor com humedad			itsis		i t s i s		*ʔitsis	quente;;  calor	My itsis ‘caluroso y húmedo (el tiempo);;  calor com humedad’
353	§18	Kakataibo	Ksh	abraçar,  segurar nos braços	1		ʔiko-		ʔ i k o		*ʔikok-	abraçar;;  segurar nos braços	Ksh ʔiko-
354	§18	ShipiboKonibo	SK	abraçar,  segurar nos braços	1		ʔiko		ʔ i k o		*ʔikok-	abraçar;;  segurar nos braços	SK ʔiko
355	§18	Kapanawa	Kp	abraçar,  segurar nos braços	1		ʔiko		ʔ i k o		*ʔikok-	abraçar;;  segurar nos braços	Kp ʔiko
356	§18	Chákobo	Ch	llevar en los brazos,  abrazar			ʔiko-		ʔ i k o		*ʔikok-	abraçar;;  segurar nos braços	Ch ʔiko- ‘llevar en los brazos;;  abrazar’
357	§18	Amawáka	A	abrazar			ʔíkoo-kín		ʔ í k oo k í n	 (HYDE, 1980)	*ʔikok-	abraçar;;  segurar nos braços	A ʔíkoo-kín ‘abrazar’ (HYDE;; 1980), iko-
358	§18	Amawáka	A	abraçar,  segurar nos braços	1		iko-		i k o		*ʔikok-	abraçar;;  segurar nos braços	A ʔíkoo-kín ‘abrazar’ (HYDE;; 1980), iko-
359	§18	Kaxinawá	Kn	abraçar,  segurar nos braços	1		iku-		i k u		*ʔikok-	abraçar;;  segurar nos braços	Kn iku-
360	§18	Marináwa	M	abraçar,  segurar nos braços	1		íkõ-		í k õ		*ʔikok-	abraçar;;  segurar nos braços	M íkõ-
367	§18	Yamináwa	Yam	abraçar,  segurar nos braços	1		iko-		i k o		*ʔikok-	abraçar;;  segurar nos braços	Yam iko-
370	§18	Korúbo	Ko	abraçar,  segurar nos braços	1		ikuk-		i k u k		*ʔikok-	abraçar;;  segurar nos braços	Ko ikuk-
371	§18	Matís	Mt	segurar no colo			ikuk-		i k u k		*ʔikok-	abraçar;;  segurar nos braços	Mt ikuk- ‘segurar no colo’
372	§18	Mayorúna	My	abrazar echado o sentado			ikuk		i k u k		*ʔikok-	abraçar;;  segurar nos braços	My ikuk ‘abrazar echado o sentado’
373	§18a	Kakataibo	Ksh	abraçar,  segurar nos braços	1		ʔikoiko-		ʔ i k oi k o		*ʔikoʔiko- (provavelmente uma reduplicação do verbo em 18.) :	abraçar;;  segurar nos braços	Ksh ʔikoiko-
374	§18a	ShipiboKonibo	SK	abraçar,  segurar nos braços	1		ʔikoʔiko-		ʔ i k o ʔ i k o		*ʔikoʔiko- (provavelmente uma reduplicação do verbo em 18.) :	abraçar;;  segurar nos braços	SK ʔikoʔiko-
375	§18a	Kapanawa	Kp	abraçar,  segurar nos braços	1		ʔikoiko-		ʔ i k oi k o		*ʔikoʔiko- (provavelmente uma reduplicação do verbo em 18.) :	abraçar;;  segurar nos braços	Kp ʔikoiko-
376	§18a	Chákobo	Ch	seguir llevando en los brazos			ʔikoʔiko-		ʔ i k o ʔ i k o		*ʔikoʔiko- (provavelmente uma reduplicação do verbo em 18.) :	abraçar;;  segurar nos braços	Ch ʔikoʔiko- ‘seguir llevando en los brazos’
377	§18a	Kaxinawá	Kn	abraçar,  segurar nos braços	1		ikuiku-		i k ui k u		*ʔikoʔiko- (provavelmente uma reduplicação do verbo em 18.) :	abraçar;;  segurar nos braços	Kn ikuiku-
379	§18b	ShipiboKonibo	SK	arriba y arriba (como en noyaina- «volar arriba y arriba»)			-ina-		i n a		*ʔira-	subir	SK -ina- ‘arriba y arriba (como en noyaina- «volar arriba y arriba»)’
380	§18b	Kapanawa	Kp	subir (como a um árbol)			ʔina-		ʔ i n a		*ʔira-	subir	Kp ʔina- ‘subir (como a um árbol)’
381	§18b	Marúbo	Mar	ação subindo			-iná-		i n á	 (KENNEL, 1978)	*ʔira-	subir	Mar -iná- ‘ação subindo’ (KENNEL;; 1978)
382	§18b	Chákobo	Ch	subir (como la ardilla en el árbol)			ʔina-		ʔ i n a		*ʔira-	subir	Ch ʔina- ‘subir (como la ardilla en el árbol)’
383	§18b	Kaxararí	Kax	subir			iˈlahi		i ˈl a h i	 (COUTO, 2005)	*ʔira-	subir	Kax iˈlahi ‘subir’ (COUTO;; 2005)
384	§18b	Yamináwa	Yam	subir			ina-		i n a	 (FAUST; LOOS, 2002)	*ʔira-	subir	Yam ina- ‘subir’ (FAUST; LOOS;; 2002)
385	§18b	Chanináwa	Chan	subir			ida-		i d a		*ʔira-	subir	Chan ida- ‘subir’
386	§18b	Sharanáwa	Shar	subir	1		inai		i n ai		*ʔira-	subir	Shar inai, inaa ‘subir;;  trepar’
387	§18b	Sharanáwa	Shar	subir,  trepar			inaa		i n aa		*ʔira-	subir	Shar inai, inaa ‘subir;;  trepar’
390	§18b	Amawáka	A	subir			ʔínaa-ʔí		ʔ í n aa ʔ í	 (HYDE, 1980)	*ʔira-	subir	A ʔínaa-ʔí ‘subir’ (HYDE;; 1980), inaa- II ‘escalar un árbol’
391	§18b	Amawáka	A	escalar un árbol			inaa- II		inaa- II		*ʔira-	subir	A ʔínaa-ʔí ‘subir’ (HYDE;; 1980), inaa- II ‘escalar un árbol’
392	§18b	Kaxinawá	Kn	escalar			ina-		i n a		*ʔira-	subir	Kn ina- ‘escalar’
393	§18b	Marináwa	M	subir	1		ínai		í n ai		*ʔira-	subir	M ínai
394	§18b	Yawanawá	Yaw	subir			ina		i n a		*ʔira-	subir	Yaw ina ‘subir’
396	§18b	Matís	Mt	subir puxando algo			indo-kin		i n d o k i n	 (FERREIRA, 2005)	*ʔira-	subir	Mt indo-kin ‘subir puxando algo’ (FERREIRA;; 2005)
397	§18b	Mayorúna	My	mover una cosa			in		i n		*ʔira-	subir	My in ‘mover una cosa’
399	§19	ShipiboKonibo	SK	hombre prisionero,  animal domesticado			ʔiná		ʔ i n á		*ʔinak	criação;;  animal doméstico	SK ʔiná ‘hombre prisionero;;  animal domesticado’
400	§19	Kapanawa	Kp	criação,  animal doméstico	1		ʔiˈna		ʔ i ˈn a		*ʔinak	criação;;  animal doméstico	Kp ʔiˈna
402	§19	Chákobo	Ch	criação,  animal doméstico	1		ʔinaka		ʔ i n a k a		*ʔinak	criação;;  animal doméstico	Ch ʔinaka, ˈʔina (ZINGG;; 1998) ‘perro’
403	§19	Chákobo	Ch	perro			ˈʔina (ZINGG, 1998)		ˈʔina (ZINGG, 1998)		*ʔinak	criação;;  animal doméstico	Ch ʔinaka, ˈʔina (ZINGG;; 1998) ‘perro’
404	§19	Kaxararí	Kax	animal doméstico			iˈnaβɨ		i ˈn a β ɨ	 (VALENZUELA; OLIVEIRA, 2012)	*ʔinak	criação;;  animal doméstico	Kax iˈnaβɨ ‘animal doméstico’ (VALENZUELA; OLIVEIRA;; 2012)
407	§19	Sharanáwa	Shar	criação,  animal doméstico	1		ina		i n a		*ʔinak	criação;;  animal doméstico	Shar ina, inan ‘mascota;;  animals domésticos’
408	§19	Sharanáwa	Shar	mascota,  animals domésticos			inan		i n a n		*ʔinak	criação;;  animal doméstico	Shar ina, inan ‘mascota;;  animals domésticos’
412	§19	Amawáka	A	doméstico (animal)			ʔína		ʔ í n a		*ʔinak	criação;;  animal doméstico	A ʔína ‘doméstico (animal)’, ʔínaa, ʔínakɨ́n ‘empleado’ (HYDE;; 1980), Iná I ‘domesticado’, inaa I ‘esclavo;;  siervo’
413	§19	Amawáka	A	criação,  animal doméstico	1		ʔínaa		ʔ í n aa		*ʔinak	criação;;  animal doméstico	A ʔína ‘doméstico (animal)’, ʔínaa, ʔínakɨ́n ‘empleado’ (HYDE;; 1980), Iná I ‘domesticado’, inaa I ‘esclavo;;  siervo’
414	§19	Amawáka	A	empleado			ʔínakɨ́n		ʔ í n a k ɨ́ n	 (HYDE, 1980)	*ʔinak	criação;;  animal doméstico	A ʔína ‘doméstico (animal)’, ʔínaa, ʔínakɨ́n ‘empleado’ (HYDE;; 1980), Iná I ‘domesticado’, inaa I ‘esclavo;;  siervo’
415	§19	Amawáka	A	domesticado			Iná I		Iná I		*ʔinak	criação;;  animal doméstico	A ʔína ‘doméstico (animal)’, ʔínaa, ʔínakɨ́n ‘empleado’ (HYDE;; 1980), Iná I ‘domesticado’, inaa I ‘esclavo;;  siervo’
416	§19	Amawáka	A	esclavo,  siervo			inaa I		inaa I		*ʔinak	criação;;  animal doméstico	A ʔína ‘doméstico (animal)’, ʔínaa, ʔínakɨ́n ‘empleado’ (HYDE;; 1980), Iná I ‘domesticado’, inaa I ‘esclavo;;  siervo’
417	§19	Kaxinawá	Kn	animal favorito			iná		i n á		*ʔinak	criação;;  animal doméstico	Kn iná ‘animal favorito’
423	§20	Kakataibo	Ksh	dar	1		ʔinã́-		ʔ i n ã́		*ʔinar-	dar	Ksh ʔinã́-
424	§20	ShipiboKonibo	SK	dar	1		ʔinã-		ʔ i n ã		*ʔinar-	dar	SK ʔinã-
425	§20	Kapanawa	Kp	dar	1		ʔinán		ʔ i n á n		*ʔinar-	dar	Kp ʔinán
426	§20	Marúbo	Mar	dar			i᷈nã-		i᷈ n ã	 (KENNELL, 1978)	*ʔinar-	dar	Mar i᷈nã- ‘dar’ (KENNELL;; 1978)
427	§20	Chákobo	Ch	vender			ʔinia-		ʔ i n ia		*ʔinar-	dar	Ch ʔinia- ‘vender, regalar;;  repartir’ (ZINGG;; 1998), ʔina- dar
428	§20	Chákobo	Ch	vender			regalar,  repartir’ 		regalar,  repartir’ 	ZINGG, 1998	*ʔinar-	dar	Ch ʔinia- ‘vender, regalar;;  repartir’ (ZINGG;; 1998), ʔina- dar
429	§20	Chákobo	Ch	dar	1		ʔina- dar		ʔina- dar		*ʔinar-	dar	Ch ʔinia- ‘vender, regalar;;  repartir’ (ZINGG;; 1998), ʔina- dar
430	§20	Kaxararí	Kax	dar			yali		ya l i	 (VALENZUELA; OLIVEIRA, 2012)	*ʔinar-	dar	Kax yali ‘dar’ (VALENZUELA; OLIVEIRA;; 2012)
431	§20	Yamináwa	Yam	dar			inã-		i n ã	 (FAUST; LOOS, 2002)	*ʔinar-	dar	Yam inã- ‘dar’ (FAUST; LOOS;; 2002)
432	§20	Chanináwa	Chan	dar	1		inai		i n ai		*ʔinar-	dar	Chan inai
433	§20	Sharanáwa	Shar	dar	1		inain		i n ai n		*ʔinar-	dar	Shar inain, inaan ‘dar;;  pagar’
434	§20	Sharanáwa	Shar	dar,  pagar			inaan		i n aa n		*ʔinar-	dar	Shar inain, inaan ‘dar;;  pagar’
435	§20	Shanenáwa	Shan	dar	1		inan		i n a n		*ʔinar-	dar	Shan inan
436	§20	Katukina	Kat	dar	1		inna-ai		i nn a ai		*ʔinar-	dar	Kat inna-ai, iai ‘dar’
437	§20	Katukina	Kat	dar			iai		iai		*ʔinar-	dar	Kat inna-ai, iai ‘dar’
439	§20	Amawáka	A	dar	1		inã-		i n ã		*ʔinar-	dar	A inã-, ʔinan-kín ‘dar’ (HYDE;; 1980)
440	§20	Amawáka	A	dar			ʔinan-kín		ʔ i n a n k í n	 (HYDE, 1980)	*ʔinar-	dar	A inã-, ʔinan-kín ‘dar’ (HYDE;; 1980)
441	§20	Kaxinawá	Kn	dar	1		inã-		i n ã		*ʔinar-	dar	Kn inã-
442	§20	Marináwa	M	dar	1		ínã-		í n ã		*ʔinar-	dar	M ínã-
445	§21	Kakataibo	Ksh	esp. de onça	1		ʔino		ʔ i n o		*ʔi[n]o	esp. de onça	Ksh ʔino
446	§21	ShipiboKonibo	SK	esp. de onça	1		ʔino		ʔ i n o		*ʔi[n]o	esp. de onça	SK ʔino
447	§21	Kapanawa	Kp	esp. de onça	1		ʔino		ʔ i n o		*ʔi[n]o	esp. de onça	Kp ʔino
448	§21	Marúbo	Mar	esp. de onça			ino 		ino 	CESARINO, 2008	*ʔi[n]o	esp. de onça	Mar ino (CESARINO;; 2008)
450	§21	Kaxararí	Kax	onça			(inaˈwa		( i n a ˈw a	 (VALENZUELA; OLIVEIRA, 2012))	*ʔi[n]o	esp. de onça	Kax (inaˈwa ‘onça’ (VALENZUELA; OLIVEIRA;; 2012))
451	§21	Yamináwa	Yam	esp. de onça	1		ino ɸãɸi		ino ɸãɸi		*ʔi[n]o	esp. de onça	Yam ino ɸãɸi, ino ɸãɸino ‘tigre súngaro (grande)’
452	§21	Yamináwa	Yam	tigre súngaro (grande)			ino ɸãɸino		ino ɸãɸino		*ʔi[n]o	esp. de onça	Yam ino ɸãɸi, ino ɸãɸino ‘tigre súngaro (grande)’
454	§21	Sharanáwa	Shar	esp. de onça	1		ino		i n o		*ʔi[n]o	esp. de onça	Shar ino, inon ‘tigre grande’
455	§21	Sharanáwa	Shar	tigre grande			inon		i n o n		*ʔi[n]o	esp. de onça	Shar ino, inon ‘tigre grande’
456	§21	Shanenáwa	Shan	gato			inu		i n u		*ʔi[n]o	esp. de onça	Shan inu ‘gato’
459	§21	Amawáka	A	esp. de onça	1		ʔinó		ʔ i n ó		*ʔi[n]o	esp. de onça	A ʔinó, ʔinán ‘perro;;  tigre’, ino I ‘perro;;  jaguar’
460	§21	Amawáka	A	perro,  tigre			ʔinán		ʔ i n á n		*ʔi[n]o	esp. de onça	A ʔinó, ʔinán ‘perro;;  tigre’, ino I ‘perro;;  jaguar’
